OBJECTID,Year,SiteYearID,SiteID,StnNumStrt,StnNumEnd,AssessDate,HabType,HabDetail,StnLgth,StnWdth,StnDpthAvg,StnDpthMax,StnEmbed,StnFines,StnEsCov,StnCan,StnDecid,StnSthd,YearLabel,GlobalID
10558,2017,2017-SLR-bear-18b,SLR-bear-18b,13,13,2017/08/30 00:00:00+00,pool,bedrock,128,18,1.7,3.2,60,30,8,76,10,14,2017,{B53874CC-2B6A-49D0-B75F-7E17133D95C9}
10559,2017,2017-SLR-bran-21a2,SLR-bran-21a2,37,37,2017/08/28 00:00:00+00,run,,33,14,0.6,1,15,5,6.5,74,40,16,2017,{077D5ADF-A075-45EE-B6F3-7718A216E0C3}
10560,2017,2017-SLR-bran-21a2,SLR-bran-21a2,40,40,2017/08/28 00:00:00+00,pool,bedrock,85,17,1.1,1.7,35,20,20,72,35,42,2017,{CC4C320E-9F1C-4256-9C9F-E97322C2EA9B}
10561,2017,2017-SLR-bran-21a2,SLR-bran-21a2,41,41,2017/08/28 00:00:00+00,riffle,,9,11,0.4,0.7,15,10,0.5,72,35,3,2017,{EAAC24F0-46E9-43DB-B40F-B0E9AD5FEAFD}
10562,2017,2017-SLR-bran-21a2,SLR-bran-21a2,42,42,2017/08/28 00:00:00+00,pool,bedrock,55,21,0.7,1.2,40,75,10,72,35,37,2017,{B6E7D9B3-4597-4621-9CD9-F5A5BE7200FF}
10563,2017,2017-SLR-bran-21c,SLR-bran-21c,29,30,2017/08/28 00:00:00+00,pool,rootwad wood,165,12,1.3,2.4,20,40,51,84,60,73,2017,{63411D67-C16D-46A6-8062-8BEAD1BB1912}
10564,2017,2017-SLR-bran-21c,SLR-bran-21c,31,31,2017/08/28 00:00:00+00,run,,27,6,0.45,0.7,65,30,0.5,84,60,0,2017,{41882D6F-0E4D-41B3-8CEE-E43042FFD060}
10565,2017,2017-SLR-bran-21c,SLR-bran-21c,32,32,2017/08/28 00:00:00+00,pool,wood corner,57,13,2.3,3.2,35,80,35,70,80,18,2017,{A257ADB5-1161-418E-9D9B-457A1C586F7C}
10566,2017,2017-SLR-bran-21c,SLR-bran-21c,33,33,2017/08/28 00:00:00+00,riffle,,25,4,0.3,0.4,30,15,0,66,60,8,2017,{8AC8FD22-3C86-4D7F-A0C1-CA803CF445A0}
10567,2017,2017-SOQ-main-1,SOQ-main-1,19,19,2017/09/14 00:00:00+00,run,,52,13,0.8,1.2,35,20,5,42,60,4,2017,{3938E7CC-165A-4C21-84B6-0413B481390B}
10568,2017,2017-SOQ-main-1,SOQ-main-1,20,20,2017/09/14 00:00:00+00,riffle,,48,15,0.4,0.9,25,15,1,64,80,3,2017,{71939ECA-577B-47A9-B294-67BCAFBEF881}
10569,2017,2017-SOQ-main-1,SOQ-main-1,21,21,2017/09/14 00:00:00+00,pool,bedrock,221,33,1.3,2.7,60,40,50,44,80,2,2017,{15090033-8A7F-45ED-BFCB-2746037A4AAD}
10570,2017,2017-SOQ-main-4,SOQ-main-4,8,8,2017/09/13 00:00:00+00,riffle,,25,26,0.4,0.7,15,5,0,54,80,0,2017,{957DBC08-1120-4175-A3F9-179EED3FB475}
10571,2017,2017-SOQ-main-4,SOQ-main-4,11,11,2017/09/13 00:00:00+00,run,,62,34,0.6,1,35,20,0,42,75,0,2017,{02E80038-6469-4DE0-97A9-38D007873893}
10572,2017,2017-SOQ-main-4,SOQ-main-4,14,14,2017/09/13 00:00:00+00,pool,boulder art.,154,26,1.9,3.1,45,60,26,64,100,9,2017,{82441CD7-D64F-4A5D-870F-8218A6D548BA}
10573,2017,2017-SOQ-main-10,SOQ-main-10,23,23,2017/09/13 00:00:00+00,pool,boulder rootwad,99,28,1.6,2.4,60,15,33,18,15,39,2017,{E7B04835-2E54-4BF7-BCD4-785188511876}
10574,2017,2017-SOQ-main-10,SOQ-main-10,27,27,2017/09/13 00:00:00+00,run-riffle,,89,17,1,2.3,30,30,12,26,25,18,2017,{3E8BF487-7938-4C8E-A37F-D4D428156E5A}
10575,2017,2017-SOQ-main-12,SOQ-main-12,19,19,2017/09/12 00:00:00+00,riffle,,59,26,0.45,0.9,50,10,9,42,30,6,2017,{1DF52643-5411-404E-9D5C-895415444924}
10576,2017,2017-SOQ-main-12,SOQ-main-12,20,20,2017/09/12 00:00:00+00,run,,61,33,0.7,1.1,45,15,2,56,30,9,2017,{C25ABF31-26BE-4DA3-9665-0A617DC2114F}
10577,2017,2017-SOQ-main-12,SOQ-main-12,21,21,2017/09/12 00:00:00+00,pool,rootwad wood,237,35,1.8,2.9,65,60,39,46,30,23,2017,{BC860BE3-6F0B-46D7-B39A-FD04FE8E4384}
10578,2017,2017-SOQ-east-13a,SOQ-east-13a,25,25,2017/09/11 00:00:00+00,run,,45,16,0.6,0.9,60,15,2,76,85,0,2017,{340909F6-0B54-4F03-B756-819B27B5AE31}
10579,2017,2017-SOQ-east-13a,SOQ-east-13a,26,26,2017/09/11 00:00:00+00,pool,wood rootwad,199,22,1.6,3.9,70,80,56,46,50,7,2017,{C5AA97B1-83C3-4EDF-844E-860E388FC1D5}
10580,2017,2017-SOQ-east-13a,SOQ-east-13a,29,29,2017/09/11 00:00:00+00,riffle,,31,18,0.45,0.9,35,5,1.5,40,70,1,2017,{7BBB07C9-FC18-4854-80D5-066F8D3192EA}
10581,2017,2017-SOQ-east-16,SOQ-east-16,11,11,2017/09/14 00:00:00+00,pool,rootwad,73,15,1.05,1.75,30,30,7.5,62,25,32,2017,{2C988B8D-4C65-4371-8442-EE01D36EE437}
10582,2017,2017-SOQ-east-16,SOQ-east-16,23,23,2017/09/14 00:00:00+00,run,,30,9,0.9,1.1,60,25,4.5,56,75,11,2017,{EDF54FC4-20C3-44D5-BCA7-33F6C4DA5A8B}
10583,2017,2017-SOQ-east-16,SOQ-east-16,24,24,2017/09/14 00:00:00+00,riffle,,24,16,0.5,0.7,30,5,6,68,70,10,2017,{62A9BDD5-42AE-4CD0-800B-294D3F0B6CDB}
10584,2017,2017-SOQ-east-16,SOQ-east-16,25,25,2017/09/14 00:00:00+00,step-run,,30,19,0.7,1.1,65,25,4.5,50,60,17,2017,{BF8BDAFC-1401-4239-B882-4E2D64048E50}
10585,2017,2017-SOQ-east-16,SOQ-east-16,26,26,2017/09/14 00:00:00+00,pool,boulder rootwad,31,18,1.2,1.6,65,50,4.5,64,65,20,2017,{5826E2B0-041B-4AD4-BE89-793839837C6A}
10586,2017,2017-SOQ-west-19,SOQ-west-19,9,9,2017/09/11 00:00:00+00,run,,49,9,0.85,1.2,45,10,0,70,25,2,2017,{4FD12F81-0D5C-4A24-8F5C-917E93390632}
10587,2017,2017-SOQ-west-19,SOQ-west-19,10,10,2017/09/11 00:00:00+00,pool,bedrock,119,15,1.5,2.3,,80,5,74,80,14,2017,{D1AB47C5-11A9-4E67-8517-44A34505BB68}
10588,2017,2017-SOQ-west-19,SOQ-west-19,15,15,2017/09/11 00:00:00+00,pool,rootwad,68,26,3,4.4,50,95,20,70,60,11,2017,{C7163137-EBEC-4DE4-A9D4-538962A4B1B6}
10589,2017,2017-SOQ-west-19,SOQ-west-19,16,16,2017/09/11 00:00:00+00,riffle,,25,21,0.35,0.55,45,5,0,76,60,4,2017,{3897B15C-496B-4852-9766-8C00A6A98870}
10590,2017,2017-SOQ-west-21,SOQ-west-21,58,58,2017/09/12 00:00:00+00,run,,32,17,0.55,0.9,35,30,2,80,0,7,2017,{B239D6BE-190C-4D7C-878F-F93F05730CD6}
10591,2017,2017-SOQ-west-21,SOQ-west-21,62,62,2017/09/12 00:00:00+00,pool,bedrock,113,21,1.3,2.6,50,60,21,78,0,38,2017,{5BC62DE6-F16F-47B9-BF1A-6B9BC1237108}
10592,2017,2017-SOQ-west-21,SOQ-west-21,63,63,2017/09/12 00:00:00+00,pool,bedrock ,55,15,1.3,1.9,70,60,0,70,0,28,2017,{559F6EED-0CBE-4C9C-87A1-8AA40E48E553}
10593,2017,2017-SOQ-west-21,SOQ-west-21,64,64,2017/09/12 00:00:00+00,riffle,,27,10,0.4,0.9,35,3,0.5,66,0,10,2017,{BF1E7A68-598A-46F9-8AD2-DE0275E121EA}
10594,2017,2017-APT-apto-3,APT-apto-3,18,18,2017/09/15 00:00:00+00,riffle,,31,20,0.25,0.6,15,5,0,66,70,5,2017,{15E10B2C-5092-42ED-9169-23820C2EBF58}
10595,2017,2017-APT-apto-3,APT-apto-3,26,28,2017/09/15 00:00:00+00,pool,rootwad wood,187,21,1.6,3.4,60,55,66,54,80,23,2017,{B980B167-5DF6-4D1C-812F-F79E6C3A7862}
10596,2017,2017-APT-apto-3,APT-apto-3,30,32,2017/09/15 00:00:00+00,run-riffle,,132,17,0.8,1.2,35,15,15,70,90,16,2017,{C4074F2C-7BF4-4760-8B83-6C56FBB9F380}
10597,2017,2017-APT-apto-4,APT-apto-4,17,17,2017/09/15 00:00:00+00,pool,bedrock,87,18,2.2,3.7,40,40,15,70,35,19,2017,{1E0AE2F8-8009-4B5A-982D-E7C7F14EFF9F}
10598,2017,2017-APT-apto-4,APT-apto-4,18,19,2017/09/15 00:00:00+00,step-run,,72,24,0.6,1.2,25,10,7,76,20,26,2017,{CADFC017-0DA4-4898-ACED-3BE690DB75FD}
10599,2017,2017-APT-apto-4,APT-apto-4,20,21,2017/09/15 00:00:00+00,pool,rootwad,63,26,3.1,4.7,60,75,12.5,62,5,21,2017,{1280D43D-4829-412D-830E-BEE97B083965}
10600,2017,2017-APT-apto-4,APT-apto-4,22,22,2017/09/15 00:00:00+00,riffle,,17,10,0.5,0.8,25,5,1,68,5,12,2017,{B1DC7AA4-4FA3-4B65-8187-BAC91AC8769A}
10601,2017,2017-APT-vale-2,APT-vale-2,32,34,2017/09/18 00:00:00+00,run-riffle,,230,12,0.6,1.5,60,90,43,76,35,23,2017,{3B9943C0-F0FB-4453-9EA3-F7114AD86611}
10602,2017,2017-APT-vale-2,APT-vale-2,40,40,2017/09/18 00:00:00+00,run,,90,8,0.4,1.3,70,95,7,76,35,4,2017,{A14E31CE-8F48-48CC-BD6C-75E7CC24306D}
10603,2017,2017-APT-vale-3,APT-vale-3,18,20,2017/09/18 00:00:00+00,run-pool,,146,12,0.8,1.5,65,60,17,64,70,20,2017,{40A5249B-1061-43C4-A188-A092A444E3E8}
10604,2017,2017-APT-vale-3,APT-vale-3,21,21,2017/09/18 00:00:00+00,pool,wood,70,15,1,2.7,65,95,31,62,75,19,2017,{E25F9DBD-4D25-4563-BFFA-1B65520F98BA}
10605,2017,2017-PAJ-corr-0,PAJ-corr-0,1,1,2017/09/22 00:00:00+00,pool,boulder,85,16,1.1,1.8,30,70,15,56,20,72,2017,{36AF178D-0D5B-4A69-B5CF-C2F30DD02A7A}
10606,2017,2017-PAJ-corr-0,PAJ-corr-0,19,19,2017/09/22 00:00:00+00,pool,boulder,41,12,1.2,1.8,50,15,0,50,50,15,2017,{88AAC64C-B58A-48A1-AA9F-25DABA850214}
10607,2017,2017-PAJ-corr-0,PAJ-corr-0,20,20,2017/09/22 00:00:00+00,riffle-run,,68,10,0.5,0.9,25,5,0,62,50,7,2017,{F6820A76-B454-4A28-8514-39168C2BB4A7}
10608,2017,2017-PAJ-corr-0,PAJ-corr-0,22,22,2017/09/22 00:00:00+00,pool,rootwad,98,16,1.9,2.6,65,25,15,64,25,34,2017,{2B07579D-E5CA-4E17-9604-0F83B4BEA055}
10609,2017,2017-PAJ-corr-1,PAJ-corr-1,32,34,2017/09/22 00:00:00+00,run-riffle,,108,16,0.8,1,50,20,6.5,68,90,20,2017,{87788773-D196-4A98-8E79-0167F5421F84}
10610,2017,2017-PAJ-corr-1,PAJ-corr-1,36,36,2017/09/22 00:00:00+00,pool,rootwad ,91,22,1.5,2.6,65,40,11,68,90,40,2017,{C385F62F-03A2-483A-9F41-BDA3A1050C2C}
10611,2017,2017-PAJ-corr-1,PAJ-corr-1,38,38,2017/09/22 00:00:00+00,pool,bedrock,108,15,1.8,3.2,50,30,13.5,62,95,28,2017,{5755F22A-F803-44C8-A1FB-1E8A03B7689D}
10612,2017,2017-PAJ-corr-3,PAJ-corr-3,38,38,2017/09/19 00:00:00+00,pool,rootwad,89,14,1.4,2,60,15,14,70,50,29,2017,{5C554BAB-7D83-4D11-8E17-AFC615D8A638}
10613,2017,2017-PAJ-corr-3,PAJ-corr-3,39,39,2017/09/19 00:00:00+00,riffle-run,,28,35,0.5,0.9,45,15,1,70,60,6,2017,{D6350A1B-2DE0-461D-9850-9883F220DEA2}
10614,2017,2017-PAJ-corr-3,PAJ-corr-3,40,40,2017/09/19 00:00:00+00,run,,48,35,0.65,1.05,60,20,0.5,70,60,13,2017,{BC1C12C6-5022-42F2-8B43-6E496A7EC36B}
10615,2017,2017-PAJ-corr-3,PAJ-corr-3,41,41,2017/09/19 00:00:00+00,pool,bedrock boulder,61,24,2.3,3.6,45,30,14,66,50,18,2017,{964DC2C8-E938-42DE-A590-48ECA5AF28CD}
10616,2017,2017-PAJ-corr-8,PAJ-corr-8,4,4,2017/09/20 00:00:00+00,pool,bedrock boulder,71,17,1.2,2.35,65,25,10,70,1,29,2017,{EB8AF172-68DD-4D95-9DEF-7F21440C296C}
10617,2017,2017-PAJ-corr-8,PAJ-corr-8,6,6,2017/09/20 00:00:00+00,riffle,,20,15,0.4,0.9,30,10,0.5,70,1,1,2017,{9F3737F7-E709-4FB0-98A7-AC86AAD96D15}
10618,2017,2017-PAJ-corr-8,PAJ-corr-8,7,7,2017/09/20 00:00:00+00,run,,95,17,0.5,1,60,20,6,76,3,28,2017,{82065AAD-885D-4FE7-8910-8BD59108CD34}
10619,2017,2017-PAJ-corr-8,PAJ-corr-8,8,9,2017/09/20 00:00:00+00,pool,bedrock,151,17,1.3,2.4,65,60,25.5,66,30,57,2017,{FC088BD2-8534-41FB-BD24-BC1B091ECDDB}
10620,2017,2017-PAJ-corr-9,PAJ-corr-9,57,57,2017/09/20 00:00:00+00,pool,boulder,84,20,1.1,1.7,50,40,17.5,74,20,37,2017,{6F2ED9E9-EDD5-413F-A6C9-6C97AD5AE2D6}
10621,2017,2017-PAJ-corr-9,PAJ-corr-9,58,58,2017/09/20 00:00:00+00,pool,boulder,26,17,1.4,2,50,40,6,80,30,10,2017,{A53A3058-F950-4A5A-A488-761FF0AB0271}
10622,2017,2017-PAJ-corr-9,PAJ-corr-9,59,59,2017/09/20 00:00:00+00,step-run,,58,18,0.7,1.6,45,10,11,72,60,15,2017,{A3EB1A8D-9A57-4636-8515-FF3BB8FF38BD}
10623,2017,2017-PAJ-corr-9,PAJ-corr-9,60,60,2017/09/20 00:00:00+00,riffle,,13,3.5,0.6,1,15,5,0.5,72,60,0,2017,{4BA54515-A238-48A7-A875-5829140FAFCA}
10624,2017,2017-PAJ-corr-9,PAJ-corr-9,61,61,2017/09/20 00:00:00+00,step-pool,boulder,41,17,1.2,2,50,20,15.5,78,20,16,2017,{2D317E88-2D5B-4B9C-86C9-82971C612669}
10625,2017,2017-PAJ-shng-1,PAJ-shng-1,65,65,2017/09/22 00:00:00+00,riffle,,15,4,0.4,0.7,20,2,1.5,82,5,1,2017,{FAB0B775-38C5-4B0B-AFFF-7078A739C615}
10626,2017,2017-PAJ-shng-1,PAJ-shng-1,67,67,2017/09/22 00:00:00+00,pool,boulder,13,10,1,1.5,55,25,11,80,15,3,2017,{6C7699AD-39D5-4812-BB53-317C42B21875}
10627,2017,2017-PAJ-shng-1,PAJ-shng-1,68,68,2017/09/22 00:00:00+00,step-run,,34,11,0.5,0.9,35,7,4.5,76,20,5,2017,{808230DE-87A9-45B9-BB1D-736D77E7EFFC}
10628,2017,2017-PAJ-shng-1,PAJ-shng-1,69,69,2017/09/22 00:00:00+00,pool,boulder,19,16,1,1.4,60,35,9,76,20,9,2017,{641A3319-E217-4E4F-9DEB-113608435B0D}
10629,2017,2017-PAJ-shng-1,PAJ-shng-1,70,70,2017/09/22 00:00:00+00,pool-step-run,boulder,46,8,0.9,2.1,25,3,16,74,5,15,2017,{238390AD-09A4-4CA7-A7BA-3AD23EF89C79}
10630,2017,2017-PAJ-shng-1,PAJ-shng-1,71,71,2017/09/22 00:00:00+00,pool,boulder,21,8,0.7,0.9,40,5,1.5,74,10,6,2017,{B74B8C9A-4E0E-4A1B-8F5D-47DC5C926033}
10631,2017,2017-PAJ-shng-3,PAJ-shng-3,49,49,2017/09/20 00:00:00+00,pool,concrete,17,7,0.9,1.2,55,35,3,82,0,5,2017,{77FD4C9B-51E2-4BFB-86ED-ED0974100431}
10632,2017,2017-PAJ-shng-3,PAJ-shng-3,50,50,2017/09/20 00:00:00+00,riffle,,13,3,0.15,0.4,15,5,0,82,0,1,2017,{4CD12A2F-A149-47CC-A559-A9CB2BC8EB87}
10633,2017,2017-PAJ-shng-3,PAJ-shng-3,51,51,2017/09/20 00:00:00+00,pool,rootwad,55,9,1.8,3.1,75,65,18,80,0,11,2017,{059F904B-693E-4C40-ADB9-C345CBD2D4E8}
10634,2017,2017-PAJ-shng-3,PAJ-shng-3,52,52,2017/09/20 00:00:00+00,run,,19,15,0.15,0.25,35,15,0,80,0,1,2017,{0B8E38D0-6ACF-42D2-B9CF-88A55F4C6DA5}
10635,2017,2017-PAJ-shng-3,PAJ-shng-3,53,53,2017/09/20 00:00:00+00,pool,rootwad,50,12,1.1,1.5,80,75,21,76,0,13,2017,{E86BC3F2-DAAC-4074-AD2A-162457EC6B73}
10636,2017,2017-PAJ-brwn-1,PAJ-brwn-1,20,20,2017/09/19 00:00:00+00,pool,bedrock,63,21,1.8,3,40,30,15.5,74,20,22,2017,{EF588C9D-2364-4679-8BAA-E23C5AC0B3AF}
10637,2017,2017-PAJ-brwn-1,PAJ-brwn-1,21,21,2017/09/19 00:00:00+00,run,,40,13,0.6,1,30,15,4.5,72,20,3,2017,{CF861AC8-7803-43E5-95A6-B7DA0A13FE46}
10638,2017,2017-PAJ-brwn-1,PAJ-brwn-1,23,23,2017/09/19 00:00:00+00,step-run,,28,10,0.7,1.1,20,10,10,78,25,6,2017,{D33E102B-8FEC-4D13-9BE2-51C8F78D12BA}
10639,2017,2017-PAJ-brwn-1,PAJ-brwn-1,24,24,2017/09/19 00:00:00+00,pool,artificial boulder,32,14,1.1,1.7,35,15,20,78,35,13,2017,{8248A71B-B14C-4DB9-AC53-EC2FE1EA2E93}
10640,2017,2017-PAJ-brwn-2,PAJ-brwn-2,49,49,2017/09/19 00:00:00+00,step-run,,54,14,0.7,1.2,30,10,13,82,25,11,2017,{BF144570-B255-4334-B312-CBD881DDC725}
10641,2017,2017-PAJ-brwn-2,PAJ-brwn-2,50,50,2017/09/19 00:00:00+00,step-pool,bedrock,75,9,1,1.7,55,20,9,80,25,13,2017,{2AB4A457-15F0-4C1C-854E-01BAB7CF8AE1}
10642,2017,2017-PAJ-brwn-2,PAJ-brwn-2,53,53,2017/09/19 00:00:00+00,run,,35,16,0.65,1.1,40,15,6,82,35,5,2017,{0D6D318C-FAE0-405A-985E-3F174BAA7DD0}
10643,2017,2017-PAJ-brwn-2,PAJ-brwn-2,54,54,2017/09/19 00:00:00+00,pool,boulder,39,14,0.9,1.4,45,20,7,80,35,13,2017,{2E08BA54-CDCD-4681-84E1-5FAE41423BE7}
10644,2017,2017-PAJ-brwn-2,PAJ-brwn-2,57,57,2017/09/19 00:00:00+00,pool,wood,47,21,1.4,2.2,55,40,12,78,20,12,2017,{B11F9901-2C73-4C7A-9A71-8279555B1CFA}
10645,2017,2017-PAJ-cass-3,PAJ-cass-3,33,41,2017/09/18 00:00:00+00,pool-run,boulder,260,0,0,0,,0,0,0,0,82,2017,{7B3FE88B-C79C-48D3-8EBE-AD137F9D229D}
10646,2018,2018-SLR-main-0a,SLR-main-0a,14,14,2018/09/28 00:00:00+00,run,,56,19,1,1.2,30,20,20,8,100,0,2018,{A773524C-57B2-495A-A189-D835544C7428}
10647,2018,2018-SLR-main-0a,SLR-main-0a,15,15,2018/09/28 00:00:00+00,pool,rootwad,88,15,1.7,2.6,40,35,32,6,100,10,2018,{951F25E7-5C29-43EA-B084-1B9ADC4439C5}
10648,2018,2018-SLR-main-0a,SLR-main-0a,16,16,2018/09/28 00:00:00+00,riffle,,80,22,0.4,0.7,25,10,39,0,100,5,2018,{B973AE59-F18D-4E30-B311-BFC6B9919E03}
10649,2018,2018-SLR-main-1,SLR-main-1,8,8,2018/09/27 00:00:00+00,run,,62,29,1.1,1.5,40,40,6,22,15,3,2018,{5549F1E1-BF66-49DF-80AE-1949CC18913B}
10650,2018,2018-SLR-main-1,SLR-main-1,9,9,2018/09/27 00:00:00+00,riffle,,88,30,0.7,1,20,15,10,16,5,46,2018,{0051BF60-4FE5-4679-8B3B-B107DA226B19}
10651,2018,2018-SLR-main-2a,SLR-main-2a,12,12,2018/09/28 00:00:00+00,run,,82,27,1.7,2.3,25,25,16,46,50,21,2018,{4649C514-10E7-4069-BD2F-F660474A625D}
10652,2018,2018-SLR-main-2a,SLR-main-2a,13,13,2018/09/28 00:00:00+00,riffle,,100,26,1.2,1.8,25,20,21,44,60,10,2018,{F9BD7A74-384A-40C7-A3F6-046EAF65B69D}
10653,2018,2018-SLR-main-4,SLR-main-4,10,10,2018/09/27 00:00:00+00,run,,48,27,1.1,1.8,35,40,5,38,95,4,2018,{54B87473-6BE0-49FF-BB2B-76E2701E6374}
10654,2018,2018-SLR-main-4,SLR-main-4,11,11,2018/09/27 00:00:00+00,riffle,,120,27,0.6,1,30,10,13,50,95,101,2018,{1C7332F9-999D-47A8-9EA4-026E5F9D0EF8}
10655,2018,2018-SLR-main-6 ,SLR-main-6 ,3,3,2018/09/14 00:00:00+00,riffle,,52,18,0.5,0.7,40,10,6,52,15,19,2018,{4FDC6ED6-25E0-4241-AB5A-89087F51C50A}
10656,2018,2018-SLR-main-6 ,SLR-main-6 ,4,4,2018/09/14 00:00:00+00,run,,86,18,0.9,1.5,40,20,15,46,25,32,2018,{CDB98F42-E2E1-45A9-A48C-6D66C1E4E09A}
10657,2018,2018-SLR-main-8 ,SLR-main-8 ,12,12,2018/09/14 00:00:00+00,run,,88,16,0.8,1,30,15,13,68,20,42,2018,{10A87AA9-C88E-4C62-8D8B-B3EF694FA4F3}
10658,2018,2018-SLR-main-8 ,SLR-main-8 ,14,14,2018/09/14 00:00:00+00,riffle,,38,7,0.5,0.9,20,5,1,56,5,6,2018,{A99A2889-877D-4040-890E-6E96A2D468A5}
10659,2018,2018-SLR-main-9 ,SLR-main-9 ,6,8,2018/09/12 00:00:00+00,riffle,,106,14,0.55,1,30,25,4,46,15,30,2018,{0D7A2CB1-AB22-4245-971C-EC98CB8F6CF9}
10660,2018,2018-SLR-main-9 ,SLR-main-9 ,9,9,2018/09/12 00:00:00+00,pool,,53,17,0.8,1,35,25,2,58,50,3,2018,{5AF332AA-935D-46BA-9179-4C13D616D02A}
10661,2018,2018-SLR-main-9 ,SLR-main-9 ,10,10,2018/09/12 00:00:00+00,riffle,,28,19,0.4,0.6,35,5,0,48,15,18,2018,{EC33871F-D11E-489D-9EE2-98DDD497014E}
10662,2018,2018-SLR-main-10,SLR-main-10,35,35,2018/09/13 00:00:00+00,riffle,,25,13,0.1,0.2,35,5,0,70,10,3,2018,{34F1259F-2815-4924-A7D5-73BB4B0D7607}
10663,2018,2018-SLR-main-10,SLR-main-10,39,39,2018/09/13 00:00:00+00,run,,52,13,0.5,0.9,30,10,2,70,10,9,2018,{45FBE4A3-EA40-42A2-88EE-C4054799C613}
10664,2018,2018-SLR-main-10 ,SLR-main-10 ,40,40,2018/09/13 00:00:00+00,pool,bedrock corner,198,25,1.7,2.8,40,30,16,74,15,16,2018,{07DA8F6F-C816-4582-8B86-438C8FCB6E1F}
10665,2018,2018-SLR-main-11,SLR-main-11,39,39,2018/09/13 00:00:00+00,pool,bedrock,133,20,1.2,1.8,45,65,9,70,40,33,2018,{FF4ED464-B15A-448E-B8A5-7625747BE6B4}
10666,2018,2018-SLR-main-11,SLR-main-11,40,40,2018/09/13 00:00:00+00,riffle,,21,8,0.3,0.5,,5,1,68,50,4,2018,{A62267F9-6BB1-4D3F-B44B-D31509F9F77D}
10667,2018,2018-SLR-main-11,SLR-main-11,43,43,2018/09/13 00:00:00+00,run,,70,8,0.4,0.9,40,30,1,76,20,7,2018,{49182CC6-AA2E-4DF5-B8CA-CCE3E2D61FB6}
10668,2018,2018-SLR-main-12b ,SLR-main-12b ,17,17,2018/09/11 00:00:00+00,pool,boulder wood,91,12,1.3,2,50,40,21,0,68,35,2018,{25780E45-93B5-4EF0-955F-DE18F733D16D}
10669,2018,2018-SLR-main-12b ,SLR-main-12b ,18,18,2018/09/11 00:00:00+00,run,,48,9,0.5,0.8,60,25,3,82,0,27,2018,{C7948A92-A2AF-45F7-9B20-7B0497C55A3E}
10670,2018,2018-SLR-main-12b ,SLR-main-12b ,19,19,2018/09/11 00:00:00+00,pool,wood art.,84,14,1.2,2,65,50,20,76,5,73,2018,{4034B9BB-1C2F-4B77-9326-FDF999E57D7F}
10671,2018,2018-SLR-main-12b ,SLR-main-12b ,21,21,2018/09/11 00:00:00+00,riffle,,17,7,0.5,0.8,20,10,4,76,10,8,2018,{B2E398E6-B050-4B63-AFE9-0F100FE3C6EA}
10672,2018,2018-SLR-zayt-13a,SLR-zayt-13a,4,4,2018/08/31 00:00:00+00,pool,rootwad,179,25,1.6,3.8,60,50,10,72,70,24,2018,{FBE8C64F-ED7F-4AC8-A2A0-0B905B74656E}
10673,2018,2018-SLR-zayt-13a,SLR-zayt-13a,5,5,2018/08/31 00:00:00+00,riffle,,44,23,0.4,0.9,60,20,1,72,80,9,2018,{ABF7B1FE-F2D0-40BA-9EB9-A56708FBF990}
10674,2018,2018-SLR-zayt-13a,SLR-zayt-13a,6,6,2018/08/31 00:00:00+00,pool,rootwad,84,23,0.7,1.2,70,40,5,68,90,17,2018,{16CBBCEC-B30B-4AA6-AE63-BA520B6C8A58}
10675,2018,2018-SLR-zayt-13a,SLR-zayt-13a,7,7,2018/08/31 00:00:00+00,run,,29,20,0.7,1,50,25,0,70,90,10,2018,{DD81E4CD-168F-44EE-86FE-9D0E003EC6A6}
10676,2018,2018-SLR-zayt-13c,SLR-zayt-13c,32,32,2018/08/31 00:00:00+00,pool,bedrock,170,15,1.4,2.6,50,15,10,38,40,85,2018,{AAD38B95-508F-4D3E-9A68-0DC0A3543F3A}
10677,2018,2018-SLR-zayt-13c,SLR-zayt-13c,33,33,2018/08/31 00:00:00+00,pool,bedrock,84,16,1,1.8,45,15,4,46,80,51,2018,{17D47CCE-04AE-439A-BF9C-FC331F643DDF}
10678,2018,2018-SLR-zayt-13c,SLR-zayt-13c,34,34,2018/08/31 00:00:00+00,riffle,,17,7,0.4,0.5,15,5,2,54,90,6,2018,{3C6E6596-4665-4D80-A2FC-3C89A99947C2}
10679,2018,2018-SLR-zayt-13c,SLR-zayt-13c,35,35,2018/08/31 00:00:00+00,run,,48,11,0.5,1,15,5,0,60,60,34,2018,{4BF51AA5-7D2E-4CD3-814E-B50CEAC99959}
10680,2018,2018-SLR-zayt-13d,SLR-zayt-13d,18,18,2018/09/04 00:00:00+00,pool,boulder,39,18,1.2,1.9,60,25,6,74,50,27,2018,{73FBBF8A-6E4C-4E37-BC5A-AD0130775FFE}
10681,2018,2018-SLR-zayt-13d,SLR-zayt-13d,19,19,2018/09/04 00:00:00+00,riffle,,24,15,0.55,0.9,45,10,1,62,25,22,2018,{C6B7F94D-8E00-440C-8857-7F5B22993F02}
10682,2018,2018-SLR-zayt-13d,SLR-zayt-13d,20,20,2018/09/04 00:00:00+00,pool,boulder,82,18,1.2,2.3,55,40,12,62,20,98,2018,{C15168F8-05D7-4976-A932-57063966DA8F}
